timestamp,Robin_education_Derick,Robin_education_Julius,Robin_education_Lizbeth,Robin_education_Jasper,Robin_education_Terrance,Robin_education_Takako,Robin_education_Kristopher,Robin_education_Billi,Robin_office_Addie,Robin_office_Maryann,Robin_office_Serena,Robin_office_Antonina,Robin_lodging_Dorthy,Robin_lodging_Elmer,Robin_lodging_Oliva,Robin_lodging_Celia,Robin_lodging_Renea,Robin_lodging_Janie
2017-04-15 21:00:00,382.5,272.8,104.8,150.9,208.9,191.8,92.9,16.8,14.2,162.7,28.8,341.8,40.1,94.8,57.6,52.2,83.7,101.838
2017-04-15 22:00:00,379.5,273.2,103.6,147.5,205.1,190.4,92.0,17.4,14.3,166.9,20.2,332.8,36.0,96.4,57.9,45.4,76.8,93.937
2017-04-15 23:00:00,371.0,269.4,102.8,147.4,206.4,191.8,92.2,19.8,14.1,162.4,20.4,338.2,37.1,102.0,58.7,44.6,77.0,104.575
2017-04-16 00:00:00,422.0,263.2,103.6,145.5,196.9,172.9,92.3,17.7,12.9,179.6,19.7,326.2,32.4,88.4,54.1,40.1,76.1,107.287
2017-04-16 01:00:00,364.5,271.0,101.8,147.1,205.6,188.6,90.8,15.4,14.1,180.5,20.5,319.8,27.2,83.5,47.0,37.0,72.1,113.975
2017-04-16 02:00:00,365.0,265.4,101.0,147.2,201.3,188.0,90.8,18.0,14.1,182.3,20.2,326.4,23.8,74.1,43.8,34.4,66.5,102.738
2017-04-16 03:00:00,364.5,266.0,100.6,145.9,204.1,187.2,91.3,16.6,14.3,178.6,20.5,322.1,19.8,70.7,25.2,31.3,63.6,102.725
2017-04-16 04:00:00,361.5,263.8,101.6,146.5,204.4,186.4,90.9,15.3,13.8,174.8,21.1,317.9,18.1,75.6,35.4,31.3,59.4,99.5
2017-04-16 05:00:00,359.5,262.8,100.4,145.0,204.8,184.9,90.8,15.4,14.0,179.9,21.0,328.1,16.8,70.3,39.7,30.2,58.9,93.337
2017-04-16 06:00:00,358.0,269.0,101.0,145.6,208.5,184.1,90.6,15.5,13.8,180.5,28.4,330.5,16.8,69.7,39.9,28.6,56.0,86.325
2017-04-16 07:00:00,365.5,268.8,100.8,145.9,200.0,185.9,89.9,14.5,13.0,179.2,32.1,342.3,16.4,64.5,40.9,28.7,52.7,83.325
2017-04-16 08:00:00,372.0,272.0,101.0,145.4,204.6,191.2,91.3,15.6,11.4,182.5,32.4,341.6,20.5,65.4,44.3,31.4,64.8,86.088
2017-04-16 09:00:00,376.5,287.8,102.4,145.8,210.5,195.2,91.5,16.5,10.9,181.1,34.9,346.9,25.9,73.3,46.4,36.2,70.4,76.312
2017-04-16 10:00:00,387.0,291.4,106.2,147.2,206.6,201.1,90.9,14.6,11.0,183.0,35.0,348.9,26.6,76.7,48.2,37.5,70.5,81.388
2017-04-16 11:00:00,395.5,288.6,106.8,147.9,209.0,201.4,91.7,14.8,11.4,183.1,32.9,364.8,35.9,74.6,47.7,43.4,75.0,86.762
2017-04-16 12:00:00,397.0,291.6,106.2,149.6,209.3,206.2,92.6,15.0,11.7,183.0,34.4,361.0,37.4,76.6,56.5,40.1,74.2,89.113
2017-04-16 13:00:00,432.0,292.2,107.0,146.3,207.1,204.1,92.6,16.1,11.9,182.6,33.8,360.6,38.5,81.3,50.0,45.3,78.2,90.225
2017-04-16 14:00:00,598.5,286.8,105.8,146.4,206.3,203.6,91.1,15.8,11.3,189.2,34.8,366.3,34.8,85.0,53.6,45.9,77.0,87.875
2017-04-16 15:00:00,528.5,287.0,108.6,146.9,205.9,202.4,91.1,17.0,11.7,187.3,32.6,370.8,33.4,82.6,51.8,42.1,75.7,93.525
2017-04-16 16:00:00,546.0,289.0,107.8,146.5,205.2,203.1,93.4,19.7,11.4,186.4,35.2,368.1,35.1,79.3,50.8,43.6,74.3,91.012
2017-04-16 17:00:00,535.0,286.2,107.2,147.0,206.8,202.1,95.1,18.3,11.8,182.9,32.9,372.3,37.1,77.3,50.4,42.6,74.4,91.388
2017-04-16 18:00:00,527.0,286.2,108.8,146.5,205.8,193.8,95.2,18.6,11.8,184.1,30.6,365.3,38.0,74.9,57.2,43.6,77.6,96.675
2017-04-16 19:00:00,531.0,287.0,108.6,145.8,206.5,194.4,95.0,19.4,11.5,182.4,25.7,343.7,40.2,78.1,55.6,50.1,84.0,100.037
2017-04-16 20:00:00,489.0,271.4,106.8,146.9,196.4,182.7,93.8,19.1,11.9,180.1,19.0,343.6,44.9,85.6,55.3,49.5,82.2,101.75
2017-04-16 21:00:00,491.5,266.0,105.6,147.5,191.3,179.1,94.5,18.9,11.5,180.4,19.0,338.5,43.6,92.9,63.1,49.0,80.1,101.95
2017-04-16 22:00:00,481.0,267.4,106.2,146.6,189.2,176.3,94.4,16.8,11.8,184.2,19.2,326.7,42.9,92.5,52.1,46.4,77.1,101.55
2017-04-16 23:00:00,486.0,263.0,105.8,145.9,186.2,174.0,93.5,20.1,11.9,181.7,19.6,329.7,39.2,93.8,42.3,45.1,77.8,103.613
2017-04-17 00:00:00,458.0,237.2,102.8,144.2,196.4,177.2,95.0,20.3,12.5,180.2,19.1,320.3,33.3,82.6,55.9,41.8,77.0,111.4416
2017-04-17 01:00:00,478.5,233.2,104.6,144.7,188.0,166.1,94.2,15.6,12.0,181.0,19.2,321.6,28.2,84.2,51.7,37.6,69.4,113.0332
2017-04-17 02:00:00,483.0,229.6,103.8,145.3,191.3,166.0,93.1,17.4,11.7,182.5,19.1,323.6,22.8,72.2,47.5,34.7,63.5,108.4332
2017-04-17 03:00:00,475.0,233.4,105.6,144.3,191.9,168.4,93.1,16.9,12.1,182.0,19.3,323.8,17.9,67.5,43.3,32.3,60.8,98.7332
2017-04-17 04:00:00,481.5,231.4,105.4,144.1,196.6,174.7,92.9,15.3,11.9,183.8,19.7,318.6,17.0,66.0,42.3,30.1,59.0,96.1332
2017-04-17 05:00:00,481.5,234.0,105.8,144.7,197.5,173.4,93.0,15.2,11.8,183.4,19.5,321.4,15.9,64.5,42.4,29.7,48.2,101.9332
2017-04-17 06:00:00,478.5,247.2,103.8,145.4,196.7,169.8,94.1,14.5,12.5,179.4,31.8,321.3,15.9,64.8,40.5,31.2,60.2,97.3332
2017-04-17 07:00:00,482.0,267.8,103.2,144.5,198.6,177.5,94.7,14.5,11.7,175.1,39.1,351.3,16.9,65.8,42.1,30.3,67.6,86.6332
2017-04-17 08:00:00,502.5,291.2,104.2,144.2,200.0,182.4,97.2,15.6,11.7,182.0,44.4,356.7,22.3,70.4,40.4,32.5,67.8,91.6332
2017-04-17 09:00:00,511.5,301.4,101.8,144.9,210.6,185.1,101.2,14.7,11.7,189.4,48.2,357.9,26.5,75.0,43.8,34.7,70.3,91.1332
2017-04-17 10:00:00,513.0,305.8,103.6,143.8,215.1,192.1,99.3,14.8,11.8,188.7,50.7,364.8,31.2,76.7,51.7,37.0,74.5,92.2332
2017-04-17 11:00:00,520.5,313.2,104.4,145.3,224.3,199.1,99.7,15.4,12.5,191.0,52.4,374.5,35.8,76.7,48.4,40.5,73.6,97.6332
2017-04-17 12:00:00,509.5,313.2,106.8,147.8,235.9,206.2,98.9,17.1,12.7,191.9,51.9,374.5,40.3,86.1,55.6,42.0,74.7,98.7332
2017-04-17 13:00:00,524.0,323.6,107.8,147.3,219.9,232.6,97.5,18.7,13.1,191.3,50.1,375.7,39.6,86.5,64.0,43.8,76.0,100.3332
2017-04-17 14:00:00,515.5,320.8,108.4,148.2,215.4,239.2,96.5,19.9,12.9,197.3,49.4,367.9,36.9,86.3,60.5,45.3,75.7,99.0332
2017-04-17 15:00:00,488.5,324.8,108.6,146.3,220.8,225.0,96.5,18.8,13.0,208.4,47.1,367.5,37.2,86.8,56.4,46.4,78.4,97.1332
2017-04-17 16:00:00,564.0,328.8,107.8,147.4,218.5,220.6,95.9,19.3,13.2,204.1,46.5,369.8,32.4,78.8,58.1,44.3,77.6,96.4332
2017-04-17 17:00:00,536.0,324.2,108.0,146.5,212.8,220.0,96.2,20.0,13.1,204.3,46.6,355.1,37.8,83.9,59.7,47.3,78.9,108.8332
2017-04-17 18:00:00,519.0,310.2,108.4,145.1,212.1,240.0,94.5,19.7,13.0,206.9,33.7,356.7,45.6,89.4,58.5,51.9,80.9,108.9332
2017-04-17 19:00:00,509.5,306.2,107.2,143.9,209.6,220.6,95.8,19.4,12.8,201.5,25.0,351.9,46.4,91.6,60.8,54.6,83.4,116.0332
2017-04-17 20:00:00,492.0,277.2,105.0,145.3,213.3,212.3,98.4,17.9,12.9,196.6,18.5,342.4,42.1,92.7,70.7,55.8,87.6,117.6332
2017-04-17 21:00:00,496.0,252.2,105.0,145.5,207.9,212.1,96.1,19.1,13.0,188.2,19.0,330.2,40.0,90.2,65.6,51.6,86.2,115.6332
2017-04-17 22:00:00,484.5,248.2,102.2,144.9,205.6,199.0,95.3,18.8,12.8,186.5,18.9,331.7,40.5,87.7,60.4,52.1,80.2,110.0332
2017-04-17 23:00:00,490.5,247.0,100.8,145.7,200.9,191.9,94.7,24.1,13.2,185.2,19.7,333.9,36.0,88.0,62.2,48.3,80.8,120.8332
2017-04-18 00:00:00,493.5,246.0,96.0,145.3,211.7,184.4,76.8979,24.1,12.7,188.7,17.9,325.5,34.4,93.8,56.9,44.5,79.3,128.6332
2017-04-18 01:00:00,487.5,243.2,99.0,145.7,205.5,183.2,73.6979,20.4,12.7,183.8,18.7,319.0,27.3,82.2,49.3,37.7,74.2,126.4332
2017-04-18 02:00:00,480.5,240.0,98.0,147.2,203.3,184.8,53.5957,20.9,13.1,181.1,19.6,325.9,23.0,73.6,45.5,34.2,67.7,123.1332
2017-04-18 03:00:00,483.0,240.6,97.0,144.3,206.1,185.7,53.6957,20.3,12.7,183.4,19.4,320.7,20.6,70.5,44.0,32.5,63.1,110.7332
2017-04-18 04:00:00,487.5,243.6,94.8,145.3,207.7,186.9,53.7957,19.1,12.9,181.3,19.8,319.4,17.8,68.6,43.2,31.9,58.1,109.5332
2017-04-18 05:00:00,481.0,245.0,96.0,145.4,210.3,186.6,53.3957,15.6,12.7,182.5,23.9,339.1,16.5,69.7,41.2,30.1,50.5,114.5332
2017-04-18 06:00:00,457.5,260.8,94.6,145.3,209.5,187.2,53.4957,14.7,13.0,180.7,42.5,345.7,17.3,70.3,40.0,31.2,53.3,110.5332
2017-04-18 07:00:00,484.0,287.0,94.4,145.4,208.9,190.8,53.6957,14.7,12.7,186.3,42.6,350.2,18.7,69.4,40.9,30.9,68.3,103.7332
2017-04-18 08:00:00,510.0,308.8,93.8,145.5,219.5,208.2,53.8957,17.9,12.3,202.7,42.9,354.9,25.7,79.2,42.9,35.8,69.8,99.3332
2017-04-18 09:00:00,509.0,317.6,97.2,148.3,220.8,223.2,61.8957,18.2,12.2,217.6,46.0,361.3,27.4,81.9,49.5,39.4,72.2,94.2332
2017-04-18 10:00:00,546.0,350.6,101.2,149.2,225.7,235.7,57.4957,19.4,12.5,211.8,49.7,386.4,28.8,82.3,51.8,41.6,72.1,98.4332
2017-04-18 11:00:00,535.5,354.6,103.6,150.7,250.9,243.7,63.2957,21.6,12.7,226.8,52.8,394.1,33.7,84.2,48.6,42.0,74.5,104.9332
2017-04-18 12:00:00,543.5,357.8,106.6,151.9,225.8,257.2,59.5957,24.3,13.3,227.6,52.3,394.3,37.0,88.5,50.1,42.9,78.4,106.2332
2017-04-18 13:00:00,562.0,359.8,108.8,151.4,227.9,241.8,58.5957,25.0,13.1,229.2,52.2,401.2,38.9,86.1,55.8,45.8,75.4,105.9332
2017-04-18 14:00:00,556.5,358.4,124.8,151.0,241.4,241.5,55.9957,24.2,13.3,229.1,52.8,404.2,37.0,78.1,56.2,46.1,76.7,103.5332
2017-04-18 15:00:00,556.0,355.0,121.2,153.1,280.4,249.7,58.9957,24.1,13.4,229.9,53.6,405.3,31.3,74.2,52.7,43.7,78.2,108.6332
2017-04-18 16:00:00,563.0,350.8,114.4,152.6,265.7,263.0,60.3957,26.0,13.8,226.8,52.5,407.5,31.7,82.7,56.7,45.2,77.8,103.0332
2017-04-18 17:00:00,523.0,342.4,109.6,153.1,254.3,230.1,60.5957,26.0,13.7,224.2,51.2,401.0,31.0,85.2,57.9,44.4,78.7,105.9332
2017-04-18 18:00:00,529.0,329.6,106.4,151.1,249.3,219.1,60.6957,22.9,13.1,224.6,37.5,391.2,38.2,88.5,66.2,51.1,83.9,116.9332
2017-04-18 19:00:00,493.5,313.4,103.6,148.1,240.6,212.5,59.4957,20.1,13.4,219.2,25.0,373.0,46.2,110.2,65.8,62.4,84.2,118.2332
2017-04-18 20:00:00,507.5,276.6,100.6,148.2,236.2,204.3,58.8957,20.4,13.3,208.5,17.1,354.9,43.4,115.1,64.1,62.7,82.6,129.5332
2017-04-18 21:00:00,527.0,252.4,100.0,148.2,232.3,202.8,59.1957,19.7,13.0,205.6,16.9,342.2,43.4,100.2,64.3,55.3,84.9,125.9332
2017-04-18 22:00:00,487.5,252.4,98.2,149.6,225.0,199.3,58.9957,17.3,12.9,198.8,16.1,334.4,41.4,96.1,65.1,51.1,82.9,138.2332
2017-04-18 23:00:00,472.5,246.8,96.2,147.4,222.9,198.0,59.5957,19.5,12.8,191.7,16.1,328.7,36.9,101.8,65.9,50.3,80.6,137.0332
2017-04-19 00:00:00,486.0,252.8,97.4,147.2,218.0,186.9,56.0681,21.6,13.3,191.2,16.3,319.3,34.5,97.1,60.2,43.7,79.1,133.1666
2017-04-19 01:00:00,478.0,247.4,96.8,147.3,211.8,185.7,76.8702,19.1,12.7,195.2,15.7,323.4,26.1,96.3,52.2,38.0,72.8,143.6916
2017-04-19 02:00:00,474.0,245.6,97.6,148.6,215.8,185.9,53.8404,18.6,12.5,194.7,16.7,323.1,21.5,84.4,48.2,36.0,67.2,125.225
2017-04-19 03:00:00,470.0,250.4,95.0,147.0,209.2,182.8,53.6404,18.7,12.8,195.4,16.1,319.1,18.9,77.4,45.5,32.8,54.6,126.475
2017-04-19 04:00:00,471.5,251.8,94.8,147.3,215.1,179.8,52.7404,18.5,12.7,195.2,17.0,325.0,16.8,71.2,46.1,31.7,64.8,123.0
2017-04-19 05:00:00,477.5,261.6,95.2,146.6,212.2,182.5,118.8,15.5,12.8,194.7,21.2,338.7,15.9,70.2,46.2,30.1,60.5,114.288
2017-04-19 06:00:00,466.5,297.8,95.4,146.8,215.8,186.2,118.8,15.9,13.0,204.2,32.6,340.7,17.0,66.4,44.1,30.3,51.6,110.912
2017-04-19 07:00:00,476.5,313.6,96.0,147.7,212.1,190.8,55.3404,15.3,12.5,203.2,45.5,356.8,18.3,66.4,45.5,33.5,68.5,104.963
2017-04-19 08:00:00,511.0,317.2,94.8,146.8,220.7,207.6,56.6404,18.1,12.4,224.9,43.7,354.4,23.5,72.3,49.2,36.2,68.4,109.087
2017-04-19 09:00:00,522.0,331.2,99.8,150.0,225.5,228.3,58.3404,21.3,12.2,224.2,47.4,374.6,25.2,76.8,55.2,40.2,70.5,104.638
2017-04-19 10:00:00,545.0,345.0,112.8,154.9,229.4,237.0,61.9404,22.9,12.3,221.3,56.7,402.7,28.1,79.9,50.9,40.1,70.9,100.575
2017-04-19 11:00:00,552.0,353.0,116.2,155.8,242.6,257.0,60.6404,24.3,12.8,224.5,59.9,406.4,36.3,83.1,50.6,43.5,76.5,108.412
2017-04-19 12:00:00,530.0,359.0,110.2,155.5,240.8,265.7,58.2404,23.8,14.4,228.1,64.6,412.2,35.7,77.0,57.8,45.9,80.1,110.038
2017-04-19 13:00:00,593.5,359.8,113.2,156.7,243.6,250.4,57.8404,23.0,14.4,228.4,65.1,412.7,39.2,91.5,62.6,52.7,79.0,113.437
2017-04-19 14:00:00,578.5,354.8,117.2,157.9,238.0,255.6,57.3404,23.7,15.0,229.9,65.1,416.9,32.9,89.1,60.6,49.1,76.7,117.65
2017-04-19 15:00:00,573.0,362.8,116.6,158.2,238.2,258.2,57.6404,24.3,14.9,228.0,66.4,415.1,30.1,86.2,55.6,47.2,76.2,110.438
2017-04-19 16:00:00,572.5,354.0,115.0,160.1,235.8,252.6,56.5404,23.6,14.4,228.0,70.1,412.4,27.6,81.1,58.6,46.4,75.6,109.837
2017-04-19 17:00:00,564.0,337.8,114.0,157.7,233.0,258.7,57.7404,23.1,13.4,226.4,64.9,405.0,31.1,80.1,60.6,46.8,79.3,108.613
2017-04-19 18:00:00,528.5,321.0,115.8,151.3,232.7,238.4,56.3404,23.2,13.4,215.5,47.6,390.1,38.5,84.8,67.7,55.1,82.6,121.9
2017-04-19 19:00:00,520.5,319.2,111.6,148.8,224.7,247.1,56.5404,21.7,13.3,209.1,30.4,373.2,45.0,99.4,70.0,62.3,82.6,117.575
2017-04-19 20:00:00,510.5,285.8,102.2,148.5,221.5,220.6,56.3404,20.1,13.1,206.3,24.8,355.0,42.3,102.8,72.5,59.3,84.7,132.912
2017-04-19 21:00:00,526.5,267.8,100.2,148.7,210.4,227.2,56.1404,21.7,12.9,199.4,23.0,340.3,43.8,101.3,70.0,53.8,84.6,134.088
2017-04-19 22:00:00,507.5,263.8,99.8,148.6,217.6,210.9,56.2404,20.2,12.8,194.2,16.7,333.0,43.1,97.4,71.7,59.3,82.3,144.975
2017-04-19 23:00:00,496.5,260.4,99.4,148.2,210.4,205.2,56.1404,21.4,13.8,191.2,16.8,332.4,41.4,99.8,68.4,52.5,80.5,143.575
2017-04-20 00:00:00,486.5,261.6,104.4,146.8,202.8,180.4,55.4383,23.5,15.8,188.0,20.3,323.8,35.4,90.5,59.5,47.1,78.9,124.9083
2017-04-20 01:00:00,493.5,259.0,101.2,147.1,214.5,192.8,76.6681,20.4,13.8,193.9,16.2,317.5,27.4,80.3,52.9,41.2,70.8,137.225
2017-04-20 02:00:00,496.0,260.6,99.8,146.1,211.1,192.8,55.0362,19.2,13.8,192.7,15.9,317.7,21.4,69.5,45.9,38.4,68.2,139.362
2017-04-20 03:00:00,484.5,265.4,98.0,144.5,213.1,193.0,55.0362,19.2,13.9,195.6,16.5,319.6,18.1,67.9,44.1,32.7,64.3,126.363
2017-04-20 04:00:00,466.0,261.4,98.2,145.3,209.0,194.4,55.2362,19.2,13.9,194.3,16.8,319.4,17.7,67.5,45.2,30.0,63.3,115.425
2017-04-20 05:00:00,491.0,269.0,99.8,143.9,210.1,195.8,55.1362,20.0,13.7,200.7,20.0,341.1,17.0,66.2,43.6,30.5,60.3,107.35
2017-04-20 06:00:00,466.0,295.6,101.6,145.2,214.8,195.7,54.9362,29.2,14.0,215.3,44.5,357.1,16.9,70.6,44.3,30.1,49.0,92.112
2017-04-20 07:00:00,479.5,310.2,101.0,150.2,226.0,204.8,54.6362,35.7,13.7,219.2,53.9,384.4,19.5,93.3,45.8,31.9,84.6,99.513
2017-04-20 08:00:00,533.0,325.8,97.4,173.5,257.3,217.4,62.0362,51.5,13.8,232.0,61.9,398.3,24.4,95.0,51.1,35.4,94.7,112.75
2017-04-20 09:00:00,560.5,377.4,107.2,182.8,281.8,239.1,65.9362,53.8,18.9,244.2,80.9,430.5,31.3,108.7,61.1,47.3,117.2,103.162
2017-04-20 10:00:00,585.0,408.0,110.4,191.7,286.4,253.3,64.7362,61.7,23.0,259.0,84.6,488.0,32.5,103.2,60.8,53.0,114.5,94.3
2017-04-20 11:00:00,613.5,450.2,115.6,198.2,287.2,254.7,66.3362,67.9,26.3,247.8,83.9,501.6,30.6,89.2,57.9,55.6,93.4,96.0
2017-04-20 12:00:00,592.0,434.8,117.8,202.1,289.2,169.2,76.9362,60.8,26.5,251.4,85.2,512.7,37.5,86.1,62.7,49.7,93.0,104.938
2017-04-20 13:00:00,595.5,430.8,119.0,199.9,281.6,169.2,68.2362,62.8,24.7,257.9,86.0,508.9,38.4,97.8,62.7,53.3,97.5,110.475
2017-04-20 14:00:00,615.5,444.6,135.8,192.7,279.1,256.2,68.3362,61.0,26.0,261.1,86.3,501.2,35.4,95.3,55.7,49.5,95.0,102.762
2017-04-20 15:00:00,622.0,429.4,125.4,190.3,281.9,251.0,67.9362,62.3,32.0,251.5,88.4,501.6,33.1,92.2,58.9,47.8,93.9,100.9
2017-04-20 16:00:00,611.5,408.2,126.6,182.2,283.4,264.5,74.2362,60.4,31.8,245.6,85.5,488.5,30.8,101.3,61.3,49.6,106.3,105.0
2017-04-20 17:00:00,584.5,385.2,122.6,174.6,271.3,243.8,68.9362,56.8,29.1,251.3,80.5,476.2,35.9,106.0,68.2,45.8,114.7,107.6
2017-04-20 18:00:00,561.5,353.4,118.8,169.7,247.7,246.5,61.4362,45.5,26.7,238.6,56.4,447.4,36.6,114.7,68.7,52.3,122.3,100.9
2017-04-20 19:00:00,549.0,326.2,114.4,157.9,227.6,202.8,60.8362,32.2,23.1,219.9,39.5,422.4,42.8,106.6,67.2,59.2,120.6,112.3
2017-04-20 20:00:00,553.0,289.4,113.8,155.9,215.8,187.9,59.0362,28.6,18.6,213.8,31.7,405.5,44.7,100.7,68.7,66.2,87.3,125.975
2017-04-20 21:00:00,536.5,266.4,112.4,153.1,200.9,183.8,57.7362,21.7,18.0,203.8,30.9,395.7,42.1,105.4,62.4,62.6,84.9,119.263
2017-04-20 22:00:00,505.5,254.2,109.0,151.3,199.7,180.0,57.3362,20.0,18.5,188.9,30.0,373.8,39.9,93.6,61.4,55.8,84.0,126.7
2017-04-20 23:00:00,512.5,254.8,109.2,150.8,193.7,177.2,56.1362,20.4,17.9,187.4,25.6,344.2,40.0,97.6,59.5,51.2,82.9,128.525
2017-04-21 00:00:00,485.5,257.6,104.6,145.9,214.7,176.3,83.4681,22.4,19.7,186.3,20.9,340.6,35.9,90.6,58.4,47.5,82.8,120.2543
2017-04-21 01:00:00,484.0,247.8,121.4,149.4,216.0,170.4,103.9,20.7,17.9,194.1,23.4,324.4,29.3,82.9,51.4,41.6,72.8,118.5453
2017-04-21 02:00:00,485.5,254.2,122.4,149.9,214.9,167.0,104.9,19.2,17.7,192.5,23.6,320.8,24.8,71.6,45.0,36.4,71.8,117.263
2017-04-21 03:00:00,480.5,252.2,107.0,148.1,214.1,171.3,104.9,19.2,17.7,194.6,23.7,323.7,20.2,71.2,39.4,33.6,63.5,113.25
2017-04-21 04:00:00,491.5,246.2,107.6,149.3,212.6,177.3,105.1,19.6,17.8,194.8,22.9,326.9,17.7,68.4,41.4,32.3,67.7,101.75
2017-04-21 05:00:00,476.0,258.2,111.2,146.7,214.9,184.9,105.4,20.2,17.5,203.7,25.2,343.8,17.3,68.5,36.9,31.1,62.9,94.7
2017-04-21 06:00:00,483.0,293.2,108.2,148.6,211.4,187.1,105.8,27.6,17.7,212.2,48.3,358.5,17.4,73.7,37.1,31.4,59.1,85.0
2017-04-21 07:00:00,506.5,311.2,104.4,150.5,228.8,190.8,110.6,36.1,17.2,216.9,56.2,395.7,17.1,96.8,38.7,32.1,79.2,86.825
2017-04-21 08:00:00,527.0,336.6,102.4,170.9,257.6,208.8,128.4,55.7,21.0,227.2,63.7,418.4,24.2,100.9,42.2,39.1,97.2,90.825
2017-04-21 09:00:00,573.0,360.8,106.4,179.9,275.3,232.5,128.9,53.9,21.3,228.8,80.2,437.6,28.6,107.2,52.8,46.9,112.5,102.425
2017-04-21 10:00:00,577.5,405.6,113.8,196.8,300.3,263.1,144.7,60.1,30.4,243.0,82.4,471.9,31.3,106.8,57.5,49.1,118.5,105.1
2017-04-21 11:00:00,610.5,428.2,118.8,199.1,289.9,248.8,152.4,59.9,32.0,253.4,81.1,494.3,33.4,104.5,60.3,58.0,91.9,103.237
2017-04-21 12:00:00,611.5,431.4,122.0,199.1,292.5,169.2,146.1,60.2,30.8,255.7,83.7,506.0,40.3,100.3,62.2,55.6,94.4,101.775
2017-04-21 13:00:00,612.5,431.2,125.0,200.7,310.9,259.1,142.1,60.8,30.9,259.0,85.1,514.4,39.3,101.7,63.0,55.3,102.4,104.438
2017-04-21 14:00:00,626.0,427.8,132.0,194.4,290.3,169.2,163.1,62.7,33.2,254.2,84.6,525.8,40.6,96.1,61.2,58.7,93.3,103.937
2017-04-21 15:00:00,630.0,421.4,137.4,190.6,279.2,251.5,154.9,61.1,32.2,252.1,85.7,506.8,35.8,102.1,52.4,52.6,94.9,107.125
2017-04-21 16:00:00,615.5,415.4,128.0,179.4,279.9,266.2,146.2,60.3,31.4,246.4,80.2,491.7,32.3,104.3,55.7,55.6,116.6,107.25
2017-04-21 17:00:00,586.5,395.6,120.4,170.6,269.4,240.9,143.8,59.0,30.7,238.2,75.6,471.5,35.3,110.9,56.3,51.6,110.8,100.113
2017-04-21 18:00:00,557.5,362.6,121.4,162.7,256.4,214.8,133.4,46.8,30.5,230.2,55.1,435.4,42.3,116.1,60.4,58.3,122.1,111.525
2017-04-21 19:00:00,550.5,334.6,116.4,152.7,243.2,204.3,127.4,34.1,24.6,216.7,35.3,408.9,48.6,118.2,55.6,63.2,122.1,124.412
2017-04-21 20:00:00,530.0,297.4,115.0,149.1,230.0,195.6,122.7,29.2,22.4,206.3,33.5,386.7,42.3,109.2,52.4,64.6,90.8,117.625
2017-04-21 21:00:00,529.5,266.2,112.4,147.3,217.2,188.5,112.8,19.8,21.3,187.9,30.0,369.3,40.8,106.4,57.7,55.5,86.0,127.888
2017-04-21 22:00:00,510.5,256.8,113.0,146.2,212.7,188.7,111.1,17.5,21.8,180.6,21.7,363.0,40.6,101.0,55.5,60.5,85.7,120.725
2017-04-21 23:00:00,494.5,253.4,109.4,145.6,211.4,186.3,108.5,19.9,21.3,180.2,19.3,343.2,35.7,97.2,52.1,55.0,83.7,116.437
2017-04-22 00:00:00,473.9,274.4,101.2,144.7,203.0,180.1,94.8,21.5,20.1,174.5,18.8,332.2,35.5,98.5,47.2,49.8,85.4,111.7127
2017-04-22 01:00:00,507.3,272.6,101.0,143.8,203.7,178.7,95.3,21.4,20.4,179.9,17.5,332.2,26.9,79.7,37.8,42.0,77.3,113.508
2017-04-22 02:00:00,498.2,270.4,100.4,144.1,200.9,180.0,94.2,21.7,20.4,178.4,17.6,338.5,23.1,75.9,33.1,37.8,72.4,114.188
2017-04-22 03:00:00,507.1,267.6,100.0,142.7,204.4,177.1,94.4,20.5,20.3,178.4,18.2,330.3,21.0,67.3,31.4,34.3,68.4,113.937
2017-04-22 04:00:00,493.2,271.4,100.6,143.7,203.1,176.6,94.1,19.3,20.0,187.8,17.9,339.1,19.4,69.3,32.6,32.7,64.0,105.688
2017-04-22 05:00:00,511.1,276.6,99.0,142.4,201.2,173.2,93.9,17.2,19.5,187.8,18.3,335.1,18.7,71.8,32.5,30.9,56.7,99.887
2017-04-22 06:00:00,499.9,271.8,98.6,142.8,204.3,173.6,93.6,16.4,19.7,188.1,24.7,339.9,18.4,69.2,33.8,29.9,50.7,91.925
2017-04-22 07:00:00,503.9,280.6,97.8,143.0,204.0,179.4,94.3,15.8,18.8,188.7,28.6,345.9,20.7,71.4,35.7,30.9,70.3,81.888
2017-04-22 08:00:00,509.2,291.6,98.6,142.6,209.0,184.2,94.1,17.1,19.4,189.3,31.1,357.1,27.8,75.4,39.2,37.1,71.9,104.75
2017-04-22 09:00:00,515.5,290.0,99.0,143.2,212.2,183.8,94.8,16.1,19.6,191.0,35.8,369.9,27.0,82.5,42.5,43.5,75.5,112.725
2017-04-22 10:00:00,523.1,297.2,100.2,144.9,213.0,180.1,95.9,16.3,19.1,194.4,36.2,375.9,34.3,85.3,47.0,45.7,82.0,101.087
2017-04-22 11:00:00,539.3,295.0,103.4,141.1,211.2,185.8,96.3,23.9,19.7,193.0,39.7,391.5,34.8,89.1,43.8,48.9,82.4,102.25
2017-04-22 12:00:00,548.2,291.8,106.4,141.4,213.7,192.1,95.7,25.1,20.7,193.6,41.9,390.8,35.2,100.8,52.9,51.5,84.2,107.2
